account_id,customer_id,account_type,open_date,interest_rate,credit_limit,current_balance
207349,104110,credit_card,2023-11-12 20:02:25.171765,21.9,10000.0,5685.19
207350,104110,savings,2021-04-28 20:02:25.172040,,,38552.12
207351,104111,savings,2024-09-03 20:02:25.172443,,,20736.71
207352,104111,loan,2018-10-20 20:02:25.172661,7.46,100000.0,40332.86
207353,104112,savings,2025-02-02 20:02:25.173005,,,35852.97
207354,104112,savings,2021-07-05 20:02:25.173167,,,34740.65
207355,104113,savings,2022-10-15 20:02:25.173501,,,37406.81
207356,104114,credit_card,2025-11-02 20:02:25.173882,19.27,30000.0,11861.27
207357,104115,credit_card,2022-11-08 20:02:25.174283,21.36,30000.0,10525.69
207358,104115,savings,2023-10-04 20:02:25.174427,,,23558.52
207359,104116,loan,2017-12-30 20:02:25.174797,9.76,100000.0,57514.72
207360,104117,loan,2020-05-17 20:02:25.175218,7.91,100000.0,87712.14
207361,104118,savings,2025-08-28 20:02:25.175528,,,13411.88
207362,104119,loan,2017-11-08 20:02:25.175891,9.98,100000.0,96486.07
207363,104119,savings,2020-02-07 20:02:25.176027,,,5331.1
207364,104120,savings,2021-03-29 20:02:25.176312,,,46990.21
207365,104120,credit_card,2020-09-16 20:02:25.176507,17.91,30000.0,13902.02
207366,104121,credit_card,2018-05-04 20:02:25.176886,18.52,30000.0,12944.24
207367,104122,credit_card,2025-04-16 20:02:25.177415,20.01,30000.0,18549.85
207368,104123,savings,2019-10-01 20:02:25.177752,,,11252.72
207369,104123,credit_card,2020-02-28 20:02:25.177949,20.06,20000.0,8279.81
207370,104124,credit_card,2023-12-28 20:02:25.178333,20.8,5000.0,2860.79
207371,104125,credit_card,2024-11-13 20:02:25.178712,19.83,30000.0,25846.62
207372,104125,loan,2018-04-15 20:02:25.178922,9.43,50000.0,32178.08
207373,104126,savings,2022-08-06 20:02:25.179358,,,22451.27
207374,104127,credit_card,2020-09-18 20:02:25.179750,16.51,10000.0,8436.45
207375,104127,credit_card,2023-02-23 20:02:25.179966,21.08,20000.0,12656.18
207376,104128,savings,2022-05-01 20:02:25.180272,,,19486.46
207377,104128,credit_card,2022-05-02 20:02:25.180465,17.36,20000.0,9827.89
207378,104128,loan,2022-10-20 20:02:25.180671,10.25,50000.0,42228.85
207379,104129,loan,2019-07-24 20:02:25.181048,9.89,50000.0,44282.71
207380,104130,savings,2021-11-08 20:02:25.181738,,,11976.25
207381,104131,credit_card,2018-04-03 20:02:25.182349,16.69,30000.0,22796.46
207382,104132,credit_card,2020-10-14 20:02:25.182795,18.01,30000.0,6324.12
207383,104133,savings,2023-07-29 20:02:25.183106,,,34634.18
207384,104133,savings,2022-12-30 20:02:25.183266,,,10292.14
207385,104134,credit_card,2021-12-23 20:02:25.183639,21.77,20000.0,13728.0
207386,104134,credit_card,2022-12-26 20:02:25.183852,20.29,30000.0,24918.97
207387,104135,savings,2025-10-25 20:02:25.184181,,,33212.59
207388,104136,savings,2021-02-16 20:02:25.184466,,,16795.78
207389,104136,credit_card,2023-01-13 20:02:25.184661,17.92,5000.0,2312.49
207390,104137,credit_card,2018-07-17 20:02:25.185039,21.79,30000.0,25449.4
207391,104137,credit_card,2019-09-26 20:02:25.185275,19.99,30000.0,18807.12
207392,104137,loan,2025-12-02 20:02:25.185486,10.9,50000.0,40583.12
207393,104138,credit_card,2023-02-25 20:02:25.185874,19.84,20000.0,16592.82
207394,104139,credit_card,2023-09-03 20:02:25.186251,18.79,30000.0,21016.17
207395,104139,credit_card,2021-11-27 20:02:25.186458,18.66,10000.0,7600.26
207396,104140,savings,2020-08-08 20:02:25.186756,,,38796.16
207397,104141,credit_card,2022-09-01 20:02:25.187113,17.1,20000.0,13117.09
207398,104141,credit_card,2018-02-21 20:02:25.187659,19.63,5000.0,4156.75
207399,104141,savings,2023-01-20 20:02:25.187800,,,8009.6
207400,104142,credit_card,2018-12-07 20:02:25.188207,19.27,5000.0,1092.86
207401,104143,loan,2022-12-28 20:02:25.188589,10.69,50000.0,40907.75
207402,104144,savings,2021-11-15 20:02:25.188888,,,13715.99
207403,104144,credit_card,2023-10-29 20:02:25.189094,20.02,10000.0,6891.63
207404,104145,savings,2024-08-05 20:02:25.189444,,,12436.13
207405,104146,savings,2018-03-12 20:02:25.189727,,,25636.65
207406,104146,savings,2024-05-16 20:02:25.189846,,,9238.95
207407,104147,loan,2022-02-04 20:02:25.190200,9.13,20000.0,14500.94
207408,104148,credit_card,2018-12-18 20:02:25.190575,19.46,20000.0,4425.07
207409,104148,credit_card,2023-04-06 20:02:25.190781,20.27,5000.0,1454.77
207410,104148,savings,2018-07-11 20:02:25.190912,,,5000.97
207411,104149,savings,2018-01-16 20:02:25.191192,,,6288.28
207412,104149,credit_card,2023-10-30 20:02:25.191540,18.03,10000.0,5577.51
207413,104150,loan,2020-02-14 20:02:25.191968,6.51,100000.0,66275.63
207414,104151,loan,2023-02-11 20:02:25.192354,11.66,50000.0,37083.56
207415,104151,savings,2024-12-31 20:02:25.192491,,,25520.5
207416,104152,loan,2021-12-06 20:02:25.192853,8.79,50000.0,22753.66
207417,104152,savings,2024-05-03 20:02:25.192988,,,19836.91
207418,104153,savings,2021-10-27 20:02:25.193433,,,19706.81
207419,104153,loan,2022-11-24 20:02:25.193644,9.21,50000.0,28259.45
207420,104154,credit_card,2024-07-14 20:02:25.194043,19.5,5000.0,1151.99
207421,104154,credit_card,2019-07-25 20:02:25.194259,17.08,30000.0,12129.49
207422,104154,credit_card,2022-06-29 20:02:25.194463,15.09,10000.0,5638.09
207423,104155,savings,2024-04-24 20:02:25.194765,,,30980.13
207424,104156,savings,2020-03-18 20:02:25.195047,,,18729.09
207425,104157,savings,2021-02-02 20:02:25.195487,,,9424.17
207426,104157,savings,2025-05-06 20:02:25.195611,,,44178.9
207427,104157,savings,2023-09-20 20:02:25.195726,,,47614.79
207428,104158,credit_card,2024-01-28 20:02:25.196105,15.77,10000.0,6598.46
207429,104158,credit_card,2018-08-13 20:02:25.196314,21.14,5000.0,2353.07
207430,104159,credit_card,2019-02-18 20:02:25.196691,21.79,30000.0,23464.67
207431,104160,savings,2023-03-20 20:02:25.196994,,,48816.08
207432,104161,loan,2018-04-05 20:02:25.197453,7.27,100000.0,76411.04
207433,104162,savings,2018-01-24 20:02:25.197777,,,10181.66
207434,104163,credit_card,2020-05-23 20:02:25.199326,18.73,10000.0,4075.52
207435,104163,savings,2021-06-13 20:02:25.199506,,,29788.83
207436,104164,credit_card,2021-06-15 20:02:25.200093,19.3,20000.0,14478.91
207437,104164,credit_card,2020-06-21 20:02:25.200326,19.51,5000.0,1520.44
207438,104164,credit_card,2021-02-03 20:02:25.200544,21.74,10000.0,7432.53
207439,104165,savings,2022-08-14 20:02:25.200893,,,22990.83
207440,104166,savings,2021-03-21 20:02:25.201201,,,12856.9
207441,104167,savings,2018-06-20 20:02:25.201504,,,47025.99
207442,104167,credit_card,2018-01-13 20:02:25.201735,20.95,20000.0,12124.04
207443,104167,savings,2024-10-05 20:02:25.201880,,,3140.83
207444,104168,credit_card,2019-10-05 20:02:25.202265,20.77,5000.0,3518.53
207445,104168,savings,2019-07-13 20:02:25.202403,,,34437.02
207446,104169,credit_card,2023-08-20 20:02:25.202776,15.88,20000.0,15405.15
207447,104169,credit_card,2019-08-16 20:02:25.202987,15.65,20000.0,7680.65
207448,104169,loan,2025-03-07 20:02:25.203192,8.81,50000.0,32325.67
207449,104170,savings,2018-09-28 20:02:25.203520,,,37455.57
207450,104170,credit_card,2019-02-04 20:02:25.203741,21.27,30000.0,24534.86
207451,104171,credit_card,2021-07-20 20:02:25.204140,19.43,10000.0,6116.23
207452,104171,credit_card,2023-03-06 20:02:25.204361,20.03,10000.0,8173.56
207453,104171,savings,2023-03-21 20:02:25.204494,,,47421.66
207454,104172,savings,2020-07-22 20:02:25.204788,,,37504.05
207455,104172,savings,2025-11-15 20:02:25.204906,,,10481.44
207456,104173,savings,2020-08-30 20:02:25.205200,,,45484.36
207457,104173,savings,2025-01-23 20:02:25.205319,,,5599.52
207458,104173,savings,2019-02-02 20:02:25.205433,,,24922.97
207459,104174,loan,2020-05-09 20:02:25.205825,8.22,100000.0,86643.37
207460,104174,loan,2019-10-26 20:02:25.206037,9.49,50000.0,36712.66
207461,104174,credit_card,2023-05-18 20:02:25.206241,15.4,20000.0,7015.86
207462,104175,savings,2024-01-29 20:02:25.206592,,,21512.05
207463,104175,loan,2021-10-22 20:02:25.206787,8.38,20000.0,16498.3
207464,104176,credit_card,2023-02-21 20:02:25.207172,20.04,20000.0,17120.33
207465,104177,savings,2023-02-11 20:02:25.207479,,,44666.63
207466,104178,savings,2024-11-28 20:02:25.207922,,,32452.14
207467,104178,savings,2022-04-06 20:02:25.208060,,,48974.42
207468,104179,loan,2023-06-17 20:02:25.208450,8.73,20000.0,19409.59
207469,104179,credit_card,2019-07-05 20:02:25.208663,19.59,30000.0,16867.39
207470,104180,credit_card,2024-05-20 20:02:25.209047,15.96,10000.0,8990.06
207471,104181,savings,2021-08-08 20:02:25.209363,,,7969.5
207472,104182,savings,2018-01-08 20:02:25.209651,,,48473.77
207473,104182,savings,2020-09-25 20:02:25.209882,,,13589.57
207474,104183,loan,2022-08-28 20:02:25.210286,11.5,50000.0,32833.51
207475,104183,credit_card,2020-01-28 20:02:25.210498,15.53,10000.0,7747.36
207476,104184,loan,2018-07-07 20:02:25.210880,8.08,100000.0,59118.89
207477,104185,loan,2020-10-14 20:02:25.211258,6.12,50000.0,33520.22
207478,104185,savings,2022-01-29 20:02:25.211393,,,16863.44
207479,104186,loan,2024-05-22 20:02:25.211774,10.11,50000.0,28821.68
207480,104186,loan,2023-11-17 20:02:25.211990,8.76,20000.0,18651.33
207481,104187,credit_card,2022-10-25 20:02:25.212391,16.33,10000.0,5701.29
207482,104188,credit_card,2023-05-07 20:02:25.212773,16.42,20000.0,16438.91
207483,104188,loan,2025-01-16 20:02:25.212981,10.46,20000.0,13264.82
207484,104189,loan,2019-05-30 20:02:25.213360,7.55,50000.0,28458.44
207485,104190,credit_card,2018-11-22 20:02:25.213738,15.47,20000.0,15648.68
207486,104190,credit_card,2025-11-09 20:02:25.213976,19.61,10000.0,5933.31
207487,104191,savings,2020-02-13 20:02:25.215160,,,10484.52
207488,104192,savings,2018-08-29 20:02:25.215501,,,22120.28
207489,104193,savings,2024-07-12 20:02:25.215936,,,47018.21
207490,104194,credit_card,2024-03-02 20:02:25.216384,18.36,30000.0,19041.88
207491,104195,savings,2019-02-20 20:02:25.216730,,,14865.55
207492,104195,credit_card,2019-06-18 20:02:25.216938,19.28,10000.0,3474.81
207493,104195,credit_card,2025-06-11 20:02:25.217209,20.09,5000.0,3300.84
207494,104196,savings,2023-08-18 20:02:25.217545,,,29371.59
207495,104196,savings,2024-11-22 20:02:25.217676,,,2273.8
207496,104197,savings,2019-09-13 20:02:25.217972,,,19423.04
207497,104197,savings,2018-12-09 20:02:25.218100,,,27755.81
207498,104197,savings,2021-01-26 20:02:25.218223,,,7628.99
207499,104198,savings,2024-06-30 20:02:25.218513,,,9628.26
207500,104198,loan,2019-12-31 20:02:25.218712,11.38,20000.0,18897.86
207501,104199,loan,2019-09-26 20:02:25.219107,6.4,50000.0,43437.64
207502,104199,savings,2021-06-16 20:02:25.219276,,,8382.65
207503,104200,credit_card,2017-12-23 20:02:25.219650,21.39,20000.0,16494.24
207504,104201,credit_card,2018-08-21 20:02:25.220042,15.39,5000.0,2676.43
207505,104201,credit_card,2018-09-17 20:02:25.220253,15.01,30000.0,22703.59
207506,104201,loan,2020-01-09 20:02:25.220459,7.4,100000.0,51658.64
207507,104202,credit_card,2019-03-24 20:02:25.220843,17.73,30000.0,18629.94
207508,104202,loan,2023-01-31 20:02:25.221051,7.34,50000.0,36585.63
207509,104203,savings,2020-03-14 20:02:25.221514,,,8871.35
207510,104203,loan,2021-03-29 20:02:25.221722,11.16,100000.0,95061.05
207511,104204,savings,2020-12-15 20:02:25.222065,,,13154.35
207512,104204,credit_card,2025-11-11 20:02:25.222268,19.35,30000.0,12546.55
207513,104205,credit_card,2021-02-18 20:02:25.222833,19.53,30000.0,25080.72
207514,104205,loan,2018-10-31 20:02:25.223048,9.14,50000.0,24058.21
207515,104205,savings,2020-12-10 20:02:25.223183,,,11705.09
207516,104206,credit_card,2024-04-29 20:02:25.223704,18.44,10000.0,6494.58
207517,104206,loan,2024-07-27 20:02:25.223919,6.95,100000.0,78651.72
207518,104207,credit_card,2018-12-16 20:02:25.224308,18.51,20000.0,5549.07
207519,104208,credit_card,2025-03-31 20:02:25.224693,20.67,10000.0,6489.72
207520,104208,credit_card,2021-11-10 20:02:25.224898,15.62,20000.0,11908.74
207521,104209,loan,2019-12-03 20:02:25.225453,8.29,20000.0,17963.25
207522,104209,loan,2025-10-26 20:02:25.225682,11.02,50000.0,27302.27
207523,104209,loan,2022-10-19 20:02:25.225890,10.91,100000.0,65912.21
207524,104210,credit_card,2024-07-28 20:02:25.226298,17.41,30000.0,21300.98
207525,104211,savings,2025-03-28 20:02:25.226603,,,14093.3
207526,104212,credit_card,2022-12-07 20:02:25.226967,21.35,20000.0,11697.85
207527,104213,credit_card,2022-06-25 20:02:25.227381,16.48,30000.0,22378.92
207528,104213,credit_card,2025-01-07 20:02:25.227591,20.06,20000.0,12020.92
207529,104213,savings,2017-11-23 20:02:25.227723,,,38550.98
207530,104214,savings,2023-10-15 20:02:25.228011,,,4298.23
207531,104215,credit_card,2022-02-10 20:02:25.228369,16.03,10000.0,2660.53
207532,104216,savings,2017-10-19 20:02:25.228683,,,38369.57
207533,104217,loan,2025-01-13 20:02:25.229042,11.25,20000.0,17296.61
207534,104217,credit_card,2025-07-09 20:02:25.229272,16.03,5000.0,4313.28
207535,104218,credit_card,2023-01-29 20:02:25.229670,19.89,10000.0,2739.86
207536,104219,savings,2020-03-30 20:02:25.229971,,,5475.93
207537,104219,loan,2019-03-25 20:02:25.230164,7.99,100000.0,75301.33
207538,104219,credit_card,2019-08-28 20:02:25.230369,16.88,30000.0,9138.32
207539,104220,savings,2020-08-05 20:02:25.230669,,,12324.31
207540,104220,savings,2018-06-16 20:02:25.230787,,,24058.76
207541,104220,loan,2024-01-17 20:02:25.230974,6.21,20000.0,15247.82
207542,104221,credit_card,2021-06-27 20:02:25.232252,20.88,30000.0,26042.43
207543,104222,savings,2024-06-02 20:02:25.232640,,,43343.37
207544,104223,credit_card,2021-02-10 20:02:25.233014,19.64,30000.0,18368.52
207545,104223,credit_card,2018-11-14 20:02:25.233229,18.35,5000.0,2877.31
207546,104223,savings,2020-10-03 20:02:25.233397,,,26288.48
207547,104224,credit_card,2022-11-28 20:02:25.233788,15.83,30000.0,8196.98
207548,104224,savings,2018-06-05 20:02:25.233924,,,39385.36
207549,104225,credit_card,2025-08-17 20:02:25.234289,17.25,10000.0,7572.17
207550,104226,savings,2021-10-13 20:02:25.234593,,,38946.03
207551,104227,credit_card,2018-02-21 20:02:25.234953,21.89,10000.0,3039.19
207552,104227,savings,2022-11-24 20:02:25.235087,,,43784.31
207553,104228,savings,2021-04-19 20:02:25.235519,,,39969.7
207554,104229,credit_card,2022-03-25 20:02:25.235918,18.44,10000.0,2998.57
207555,104229,savings,2024-02-14 20:02:25.236054,,,14951.43
207556,104230,savings,2017-11-26 20:02:25.236339,,,4421.19
207557,104230,savings,2025-08-16 20:02:25.236457,,,19272.26
207558,104230,credit_card,2017-10-20 20:02:25.236646,17.96,10000.0,6154.97
207559,104231,savings,2024-11-20 20:02:25.236947,,,44582.4
207560,104231,savings,2018-10-25 20:02:25.237064,,,9755.95
207561,104232,credit_card,2019-01-05 20:02:25.237531,17.04,10000.0,7519.64
207562,104232,savings,2024-02-21 20:02:25.237683,,,24889.07
207563,104233,savings,2018-02-12 20:02:25.237987,,,23303.99
207564,104234,savings,2025-09-18 20:02:25.238270,,,8441.73
207565,104235,loan,2019-04-21 20:02:25.238632,6.78,50000.0,32297.77
207566,104236,credit_card,2022-02-26 20:02:25.239111,18.89,30000.0,24280.88
207567,104237,credit_card,2020-03-31 20:02:25.239571,15.49,5000.0,4182.64
207568,104237,loan,2025-01-20 20:02:25.239781,8.2,20000.0,19289.35
207569,104237,credit_card,2018-09-17 20:02:25.239989,17.37,20000.0,9001.02
207570,104238,credit_card,2022-11-15 20:02:25.240371,15.47,5000.0,2254.1
207571,104238,loan,2018-02-17 20:02:25.240581,7.72,20000.0,16166.21
207572,104239,savings,2019-05-20 20:02:25.240883,,,35548.53
207573,104240,loan,2022-04-21 20:02:25.241241,7.77,50000.0,42439.3
207574,104241,savings,2018-10-31 20:02:25.241586,,,28028.91
207575,104241,savings,2018-04-15 20:02:25.241706,,,24153.3
207576,104242,savings,2024-02-01 20:02:25.241997,,,32501.19
207577,104242,savings,2021-02-16 20:02:25.242122,,,17909.11
207578,104243,credit_card,2020-05-10 20:02:25.242487,21.89,10000.0,5663.86
207579,104243,credit_card,2025-09-26 20:02:25.242695,20.69,20000.0,5029.29
207580,104243,credit_card,2025-06-01 20:02:25.242897,16.34,5000.0,2682.61
207581,104244,credit_card,2019-08-05 20:02:25.243281,18.73,5000.0,3997.05
207582,104244,loan,2024-03-11 20:02:25.243517,6.99,50000.0,42794.53
207583,104245,credit_card,2024-05-04 20:02:25.243898,20.65,10000.0,6784.05
207584,104246,savings,2021-04-12 20:02:25.244197,,,40663.86
207585,104246,savings,2023-04-04 20:02:25.244314,,,27946.78
207586,104247,credit_card,2022-06-23 20:02:25.244666,17.77,30000.0,20330.59
207587,104248,loan,2020-08-17 20:02:25.245038,6.84,20000.0,14547.75
207588,104248,savings,2024-04-04 20:02:25.245172,,,46093.4
207589,104249,credit_card,2020-01-04 20:02:25.245556,18.66,30000.0,7738.64
207590,104250,savings,2025-01-13 20:02:25.245856,,,12331.75
207591,104251,loan,2025-07-16 20:02:25.246208,7.78,50000.0,34489.39
207592,104251,loan,2020-01-03 20:02:25.246416,6.97,50000.0,42934.33
207593,104252,credit_card,2018-07-28 20:02:25.246790,16.27,10000.0,4343.38
207594,104252,credit_card,2018-07-16 20:02:25.246995,19.07,20000.0,16674.77
207595,104252,loan,2024-04-29 20:02:25.247201,9.39,20000.0,9205.33
207596,104253,credit_card,2021-05-14 20:02:25.247600,16.06,30000.0,13412.56
207597,104253,savings,2019-09-19 20:02:25.247734,,,37799.55
207598,104253,credit_card,2023-12-09 20:02:25.248666,15.59,10000.0,8153.8
207599,104254,loan,2023-09-19 20:02:25.249531,11.95,20000.0,8989.47
207600,104255,credit_card,2024-10-04 20:02:25.250028,16.18,5000.0,1566.14
207601,104255,credit_card,2019-06-03 20:02:25.250260,19.8,10000.0,4017.3
207602,104255,credit_card,2019-11-21 20:02:25.250474,16.56,20000.0,15852.85
207603,104256,savings,2020-05-20 20:02:25.250851,,,6772.98
207604,104256,savings,2024-01-09 20:02:25.250977,,,44501.92
207605,104256,credit_card,2019-11-04 20:02:25.251174,18.03,5000.0,2576.29
207606,104257,savings,2022-04-13 20:02:25.251500,,,49646.17
207607,104257,savings,2024-08-26 20:02:25.251621,,,34547.88
207608,104258,savings,2021-02-26 20:02:25.251932,,,8191.71
207609,104258,credit_card,2018-04-18 20:02:25.252128,16.27,30000.0,6666.11
207610,104259,credit_card,2025-09-25 20:02:25.252524,16.02,10000.0,3773.98
207611,104259,loan,2018-11-09 20:02:25.252740,7.35,100000.0,65838.8
207612,104260,savings,2018-08-11 20:02:25.253094,,,36829.42
207613,104260,savings,2023-11-18 20:02:25.253215,,,37195.81
207614,104261,savings,2019-01-12 20:02:25.253504,,,39325.65
207615,104261,credit_card,2024-04-28 20:02:25.253708,16.02,5000.0,1819.22
207616,104261,loan,2018-02-25 20:02:25.253917,9.16,50000.0,26228.89
207617,104262,credit_card,2023-11-30 20:02:25.254305,20.62,10000.0,2259.82
207618,104262,credit_card,2025-06-20 20:02:25.254515,16.55,30000.0,13533.44
207619,104263,savings,2020-06-01 20:02:25.254849,,,46172.09
207620,104264,savings,2021-06-24 20:02:25.255140,,,46288.42
207621,104265,savings,2018-10-24 20:02:25.255423,,,18216.08
207622,104266,savings,2021-01-28 20:02:25.255708,,,25681.21
207623,104267,credit_card,2024-07-22 20:02:25.256067,20.66,30000.0,20291.11
207624,104268,savings,2021-12-16 20:02:25.256372,,,29591.81
207625,104269,credit_card,2019-01-16 20:02:25.256730,21.46,30000.0,6542.6
207626,104269,savings,2025-11-12 20:02:25.256897,,,22918.7
207627,104270,savings,2025-08-24 20:02:25.257185,,,29699.21
207628,104270,savings,2024-04-04 20:02:25.257304,,,39445.72
207629,104270,loan,2022-05-24 20:02:25.257494,11.76,20000.0,11595.53
207630,104271,savings,2024-10-01 20:02:25.257800,,,13224.26
207631,104271,credit_card,2018-03-10 20:02:25.257992,17.98,20000.0,5722.4
207632,104272,savings,2018-04-26 20:02:25.258303,,,12557.34
207633,104272,savings,2019-01-17 20:02:25.258431,,,31444.66
207634,104273,savings,2019-07-04 20:02:25.258712,,,31523.96
207635,104274,savings,2025-05-26 20:02:25.259019,,,4836.56
207636,104275,savings,2021-10-26 20:02:25.259301,,,3031.81
207637,104275,savings,2021-06-08 20:02:25.259641,,,20800.35
207638,104275,loan,2025-05-16 20:02:25.259914,10.39,50000.0,42290.82
207639,104276,savings,2024-01-29 20:02:25.260336,,,43057.47
207640,104276,loan,2022-04-13 20:02:25.260552,11.28,100000.0,89423.63
207641,104277,credit_card,2017-12-16 20:02:25.261001,21.37,30000.0,23912.24
207642,104277,credit_card,2021-12-26 20:02:25.261343,17.99,5000.0,4267.48
207643,104277,credit_card,2017-10-23 20:02:25.261583,17.86,5000.0,4306.65
207644,104278,loan,2018-03-23 20:02:25.262014,10.76,50000.0,39317.48
207645,104279,loan,2018-12-29 20:02:25.262418,10.06,20000.0,12577.71
207646,104279,savings,2021-08-27 20:02:25.262558,,,49812.58
207647,104279,savings,2023-08-10 20:02:25.262675,,,49535.39
207648,104280,savings,2018-02-23 20:02:25.262972,,,32374.66
207649,104280,savings,2024-04-18 20:02:25.263091,,,25777.06
207650,104281,savings,2024-06-13 20:02:25.263413,,,40523.12
207651,104282,credit_card,2018-02-26 20:02:25.263786,19.18,10000.0,3200.42
207652,104283,savings,2021-06-09 20:02:25.264100,,,25456.51
207653,104283,credit_card,2022-01-15 20:02:25.264295,17.77,10000.0,6464.16
207654,104283,credit_card,2022-04-08 20:02:25.264503,18.07,10000.0,6502.28
207655,104284,loan,2019-04-03 20:02:25.265882,10.35,50000.0,27176.27
207656,104284,credit_card,2025-08-15 20:02:25.266162,18.43,20000.0,4485.63
207657,104284,credit_card,2024-06-04 20:02:25.266386,19.15,5000.0,4453.05
207658,104285,credit_card,2019-04-12 20:02:25.266901,21.61,30000.0,8313.46
207659,104286,credit_card,2019-01-06 20:02:25.267322,20.22,10000.0,4765.47
207660,104286,credit_card,2025-07-12 20:02:25.267539,20.97,10000.0,2130.78
207661,104286,loan,2023-07-20 20:02:25.267746,10.66,20000.0,9666.62
207662,104287,savings,2025-08-20 20:02:25.268072,,,32603.59
207663,104287,loan,2021-04-17 20:02:25.268269,10.47,100000.0,68791.91
207664,104288,loan,2024-09-09 20:02:25.268665,7.06,50000.0,28990.11
207665,104288,credit_card,2021-12-15 20:02:25.268909,21.54,30000.0,6300.83
207666,104289,credit_card,2019-02-11 20:02:25.269316,20.59,30000.0,10602.26
207667,104289,savings,2024-10-29 20:02:25.269450,,,1326.94
207668,104289,loan,2025-10-07 20:02:25.269647,11.35,20000.0,11851.51
207669,104290,savings,2020-09-21 20:02:25.269962,,,32463.51
207670,104290,credit_card,2023-07-23 20:02:25.270154,21.88,30000.0,20757.0
207671,104291,credit_card,2025-06-18 20:02:25.270541,21.19,30000.0,19246.52
207672,104291,savings,2023-03-14 20:02:25.270677,,,34128.12
207673,104291,credit_card,2019-08-28 20:02:25.270896,15.71,10000.0,7263.5
207674,104292,credit_card,2019-04-02 20:02:25.271309,18.88,5000.0,3261.56
207675,104292,savings,2022-12-20 20:02:25.271444,,,11085.45
207676,104293,credit_card,2025-08-18 20:02:25.271808,21.56,10000.0,3973.63
207677,104293,savings,2018-09-21 20:02:25.271942,,,21400.84
207678,104293,loan,2019-01-20 20:02:25.272128,9.61,100000.0,50861.65
207679,104294,credit_card,2020-03-21 20:02:25.272514,17.23,20000.0,7588.02
207680,104294,loan,2024-07-17 20:02:25.272722,6.88,100000.0,92518.78
207681,104295,savings,2018-09-08 20:02:25.273203,,,29454.29
207682,104295,savings,2020-01-30 20:02:25.273325,,,34511.3
207683,104295,savings,2023-10-03 20:02:25.273440,,,8375.0
207684,104296,savings,2018-12-25 20:02:25.273740,,,11185.66
207685,104296,savings,2022-03-13 20:02:25.273868,,,11245.71
207686,104297,loan,2024-12-23 20:02:25.274233,8.18,50000.0,27324.25
207687,104297,savings,2020-11-30 20:02:25.274368,,,32948.42
207688,104298,savings,2024-07-31 20:02:25.274654,,,18025.34
207689,104299,savings,2024-10-02 20:02:25.275065,,,4289.17
207690,104300,credit_card,2019-07-14 20:02:25.275448,19.79,20000.0,8890.3
207691,104300,credit_card,2019-10-05 20:02:25.275663,20.51,30000.0,11039.07
207692,104301,savings,2023-04-23 20:02:25.275970,,,6987.3
207693,104302,credit_card,2021-02-02 20:02:25.276333,15.61,10000.0,5462.76
207694,104302,savings,2019-01-26 20:02:25.276468,,,16950.12
207695,104302,loan,2021-02-07 20:02:25.276653,10.38,100000.0,44988.96
207696,104303,savings,2024-02-22 20:02:25.277012,,,8159.11
207697,104303,savings,2022-04-30 20:02:25.277134,,,34312.77
207698,104303,savings,2023-01-02 20:02:25.277247,,,31424.45
207699,104304,credit_card,2025-11-06 20:02:25.277612,17.58,5000.0,2453.37
207700,104304,savings,2023-06-28 20:02:25.277748,,,12421.87
207701,104305,credit_card,2025-08-31 20:02:25.278109,19.47,5000.0,4211.75
207702,104306,savings,2018-09-04 20:02:25.278413,,,49557.1
207703,104306,savings,2021-06-18 20:02:25.278530,,,29241.35
207704,104307,loan,2025-07-11 20:02:25.278930,6.35,20000.0,8429.15
207705,104307,savings,2018-05-28 20:02:25.279069,,,14909.28
207706,104308,credit_card,2025-08-13 20:02:25.279435,17.84,5000.0,1436.54
207707,104308,savings,2017-12-13 20:02:25.279570,,,38719.86
207708,104309,loan,2025-03-11 20:02:25.280192,9.54,20000.0,11783.04
207709,104310,credit_card,2020-01-30 20:02:25.280665,20.82,30000.0,20633.15
207710,104310,savings,2021-06-15 20:02:25.280816,,,6164.33
207711,104311,savings,2022-02-27 20:02:25.281129,,,32747.75
207712,104311,credit_card,2019-08-15 20:02:25.282271,15.17,5000.0,2473.82
207713,104312,loan,2023-07-02 20:02:25.282836,7.92,100000.0,48420.46
207714,104313,credit_card,2020-02-23 20:02:25.283323,21.21,20000.0,12829.52
207715,104314,loan,2017-10-23 20:02:25.283748,9.1,50000.0,28181.04
207716,104315,savings,2023-01-13 20:02:25.284074,,,26764.44
207717,104315,savings,2022-09-14 20:02:25.284198,,,30124.47
207718,104315,credit_card,2019-08-09 20:02:25.284393,17.4,5000.0,1142.88
207719,104316,loan,2023-10-30 20:02:25.284791,6.85,50000.0,20895.64
207720,104316,credit_card,2019-03-22 20:02:25.285004,16.73,5000.0,1264.01
207721,104317,savings,2023-06-21 20:02:25.285351,,,5691.32
207722,104318,loan,2022-08-09 20:02:25.285894,8.51,100000.0,76423.15
207723,104318,credit_card,2019-03-27 20:02:25.286121,17.34,10000.0,6359.1
207724,104319,loan,2018-11-17 20:02:25.286520,9.85,100000.0,80067.75
207725,104320,loan,2023-02-23 20:02:25.286910,6.16,50000.0,47211.9
207726,104321,savings,2023-11-21 20:02:25.287366,,,20334.49
207727,104321,savings,2024-07-08 20:02:25.287494,,,35362.43
